Year,imdb,Title,clean_test,binary,budget,gross,grosscode,,,,,
1998,tt0120863,The Thin Red Line,notalk,FAIL,52000000,36400491,International Gross,,,,,
2011,tt1509767,The Three Musketeers,men,FAIL,90000000,20377913,Domestic Gross (US),,,,,
2011,tt1509767,The Three Musketeers,men,FAIL,90000000,139877913,International Gross,,,,,
2009,tt0452694,The Time Traveler&#39;s Wife,dubious,FAIL,39000000,63414846,Domestic Gross (US),,,,,
2009,tt0452694,The Time Traveler&#39;s Wife,dubious,FAIL,39000000,98666635,International Gross,,,,,
2013,tt1758795,The To Do List,ok,PASS,1500000,3491669,Domestic Gross (US),,,,,
2013,tt1758795,The To Do List,ok,PASS,1500000,3491669,International Gross,,,,,
2010,tt1243957,The Tourist,nowomen,FAIL,100000000,67631157,Domestic Gross (US),,,,,
2010,tt1243957,The Tourist,nowomen,FAIL,100000000,278731369,International Gross,,,,,
2010,tt0840361,The Town,notalk,FAIL,37000000,92186262,Domestic Gross (US),,,,,
2010,tt0840361,The Town,notalk,FAIL,37000000,152566881,International Gross,,,,,
2002,tt0293662,The Transporter,nowomen,FAIL,21000000,25296447,Domestic Gross (US),,,,,
2002,tt0293662,The Transporter,nowomen,FAIL,21000000,43928932,International Gross,,,,,
2011,tt0478304,The Tree of Life,nowomen,FAIL,35000000,13305665,Domestic Gross (US),,,,,
2011,tt0478304,The Tree of Life,nowomen,FAIL,35000000,62305665,International Gross,,,,,
1998,tt0120382,The Truman Show,notalk,FAIL,60000000,125618201,Domestic Gross (US),,,,,
1998,tt0120382,The Truman Show,notalk,FAIL,60000000,248400000,International Gross,,,,,
2002,tt0290095,The Tuxedo,nowomen,FAIL,60000000,50586000,Domestic Gross (US),,,,,
2002,tt0290095,The Tuxedo,nowomen,FAIL,60000000,104429625,International Gross,,,,,
2011,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,ok,PASS,127500000,281287133,Domestic Gross (US),,,,,
2011,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,ok,PASS,127500000,709938657,International Gross,,,,,
2012,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,dubious,FAIL,136200000,292324737,Domestic Gross (US),,,,,
2012,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,dubious,FAIL,136200000,832660037,International Gross,,,,,
2010,tt1325004,The Twilight Saga: Eclipse,ok,PASS,68000000,300531751,Domestic Gross (US),,,,,
2010,tt1325004,The Twilight Saga: Eclipse,ok,PASS,68000000,699590681,International Gross,,,,,
2009,tt1142988,The Ugly Truth,men,FAIL,38000000,88915214,Domestic Gross (US),,,,,
2009,tt1142988,The Ugly Truth,men,FAIL,38000000,205230042,International Gross,,,,,
2009,tt1139668,The Unborn,ok,PASS,16000000,42670410,Domestic Gross (US),,,,,
2009,tt1139668,The Unborn,ok,PASS,16000000,78208812,International Gross,,,,,
1995,tt0114814,The Usual Suspects,notalk,FAIL,6000000,23341568,Domestic Gross (US),,,,,
1995,tt0114814,The Usual Suspects,notalk,FAIL,6000000,34449356,International Gross,,,,,
2004,tt0368447,The Village,ok,PASS,71682975,114197520,Domestic Gross (US),,,,,
2004,tt0368447,The Village,ok,PASS,71682975,257641634,International Gross,,,,,
2007,tt0857191,The Visitor,dubious,FAIL,4000000,9427026,Domestic Gross (US),,,,,
2007,tt0857191,The Visitor,dubious,FAIL,4000000,19174817,International Gross,,,,,
2012,tt1606389,The Vow,ok,PASS,8738320,125014030,Domestic Gross (US),,,,,
2012,tt1606389,The Vow,ok,PASS,8738320,197618160,International Gross,,,,,
2012,tt1298649,The Watch,men,FAIL,55000000,34353000,Domestic Gross (US),,,,,
2012,tt1298649,The Watch,men,FAIL,55000000,67353000,International Gross,,,,,
2000,tt0202677,The Way of the Gun,men,FAIL,9000000,6047856,Domestic Gross (US),,,,,
2000,tt0202677,The Way of the Gun,men,FAIL,9000000,13061935,International Gross,,,,,
2013,tt1727388,The Way Way Back,ok,PASS,5000000,21502690,Domestic Gross (US),,,,,
2013,tt1727388,The Way Way Back,ok,PASS,5000000,26161443,International Gross,,,,,
2005,tt0372532,The Wedding Date,ok,PASS,15000000,31726995,Domestic Gross (US),,,,,
2005,tt0372532,The Wedding Date,ok,PASS,15000000,47175038,International Gross,,,,,
2001,tt0209475,The Wedding Planner,ok,PASS,28000000,60400856,Domestic Gross (US),,,,,
2001,tt0209475,The Wedding Planner,ok,PASS,28000000,94728529,International Gross,,,,,
2000,tt0190138,The Whole Nine Yards,ok,PASS,24000000,57262492,Domestic Gross (US),,,,,
2000,tt0190138,The Whole Nine Yards,ok,PASS,24000000,85527867,International Gross,,,,,
2004,tt0327247,The Whole Ten Yards,notalk,FAIL,30000000,16323969,Domestic Gross (US),,,,,
2004,tt0327247,The Whole Ten Yards,notalk,FAIL,30000000,26323969,International Gross,,,,,
2006,tt0460989,The Wind That Shakes the Barley,notalk,FAIL,8300000,1829142,Domestic Gross (US),,,,,
2006,tt0460989,The Wind That Shakes the Barley,notalk,FAIL,8300000,25670174,International Gross,,,,,
2013,tt0993846,The Wolf of Wall Street,notalk,FAIL,100000000,115702857,Domestic Gross (US),,,,,
2013,tt0993846,The Wolf of Wall Street,notalk,FAIL,100000000,365702857,International Gross,,,,,
2010,tt0780653,The Wolfman,notalk,FAIL,150000000,62189884,Domestic Gross (US),,,,,
2010,tt0780653,The Wolfman,notalk,FAIL,150000000,142634358,International Gross,,,,,
2013,tt1430132,The Wolverine,ok,PASS,115000000,132556852,Domestic Gross (US),,,,,
2013,tt1430132,The Wolverine,ok,PASS,115000000,416456852,International Gross,,,,,
2012,tt1596365,The Woman in Black,notalk,FAIL,15000000,54333290,Domestic Gross (US),,,,,
2012,tt1596365,The Woman in Black,notalk,FAIL,15000000,128955898,International Gross,,,,,
2008,tt0430770,The Women,ok,PASS,16000000,26902075,Domestic Gross (US),,,,,
2008,tt0430770,The Women,ok,PASS,16000000,50103808,International Gross,,,,,
2012,tt1840417,The Words,notalk,FAIL,6000000,11494838,Domestic Gross (US),,,,,
2012,tt1840417,The Words,notalk,FAIL,6000000,12132578,International Gross,,,,,
2013,tt1213663,The World&#39;s End,men,FAIL,20000000,26004851,Domestic Gross (US),,,,,
2013,tt1213663,The World&#39;s End,men,FAIL,20000000,46578821,International Gross,,,,,
2008,tt1125849,The Wrestler,notalk,FAIL,6000000,26238243,Domestic Gross (US),,,,,
2008,tt1125849,The Wrestler,notalk,FAIL,6000000,46634275,International Gross,,,,,
2009,tt0962736,The Young Victoria,ok,PASS,35000000,11001272,Domestic Gross (US),,,,,
2009,tt0962736,The Young Victoria,ok,PASS,35000000,31878891,International Gross,,,,,
2007,tt0469494,There Will Be Blood,nowomen,FAIL,25000000,40222514,Domestic Gross (US),,,,,
2007,tt0469494,There Will Be Blood,nowomen,FAIL,25000000,77208711,International Gross,,,,,
1998,tt0129387,There&#39;s Something About Mary,ok,PASS,22000000,176484651,Domestic Gross (US),,,,,
1998,tt0129387,There&#39;s Something About Mary,ok,PASS,22000000,360099999,International Gross,,,,,
1988,tt0096256,They Live,nowomen,FAIL,4000000,13000000,Domestic Gross (US),,,,,
1988,tt0096256,They Live,nowomen,FAIL,4000000,13000000,International Gross,,,,,
2012,tt1621045,Think Like a Man,ok,PASS,12000000,91547205,Domestic Gross (US),,,,,
2012,tt1621045,Think Like a Man,ok,PASS,12000000,96155124,International Gross,,,,,
2001,tt0245674,Thir13en Ghosts,notalk,FAIL,19000000,41867960,Domestic Gross (US),,,,,
2001,tt0245674,Thir13en Ghosts,notalk,FAIL,19000000,68467960,International Gross,,,,,
2003,tt0328538,Thirteen,ok,PASS,2000000,4601043,Domestic Gross (US),,,,,
2003,tt0328538,Thirteen,ok,PASS,2000000,9505996,International Gross,,,,,
2000,tt0146309,Thirteen days,notalk,FAIL,80000000,34566746,Domestic Gross (US),,,,,
2000,tt0146309,Thirteen days,notalk,FAIL,80000000,66554547,International Gross,,,,,
2013,tt1245492,This Is the End,notalk,FAIL,32000000,101470202,Domestic Gross (US),,,,,
2013,tt1245492,This Is the End,notalk,FAIL,32000000,126294264,International Gross,,,,,
2011,tt0800369,Thor,ok,PASS,150000000,181030624,Domestic Gross (US),,,,,
2011,tt0800369,Thor,ok,PASS,150000000,449326618,International Gross,,,,,
2013,tt1981115,Thor: The Dark World,dubious,FAIL,170000000,204674790,Domestic Gross (US),,,,,
2013,tt1981115,Thor: The Dark World,dubious,FAIL,170000000,631674790,International Gross,,,,,
1999,tt0144640,Three to Tango,notalk,FAIL,20000000,10570375,Domestic Gross (US),,,,,
1999,tt0144640,Three to Tango,notalk,FAIL,20000000,10570375,International Gross,,,,,
1981,tt0081633,Time Bandits,notalk,FAIL,12000000,37400000,Domestic Gross (US),,,,,
1981,tt0081633,Time Bandits,notalk,FAIL,12000000,37400000,International Gross,,,,,
1994,tt0111438,Timecop,notalk,FAIL,28000000,44853581,Domestic Gross (US),,,,,
1994,tt0111438,Timecop,notalk,FAIL,28000000,102053581,International Gross,,,,,
2003,tt0300556,Timeline,notalk,FAIL,80000000,19480739,Domestic Gross (US),,,,,
2003,tt0300556,Timeline,notalk,FAIL,80000000,26703184,International Gross,,,,,
2011,tt1340800,Tinker Tailor Soldier Spy,notalk,FAIL,21000000,24149393,Domestic Gross (US),,,,,
2011,tt1340800,Tinker Tailor Soldier Spy,notalk,FAIL,21000000,81452811,International Gross,,,,,
2010,tt1570989,Tiny Furniture,ok,PASS,50000,391674,Domestic Gross (US),,,,,
2010,tt1570989,Tiny Furniture,ok,PASS,50000,424149,International Gross,,,,,
2000,tt0120913,Titan A.E.,ok,PASS,75000000,22751979,Domestic Gross (US),,,,,
2000,tt0120913,Titan A.E.,ok,PASS,75000000,36751979,International Gross,,,,,
1997,tt0120338,Titanic,ok,PASS,200000000,658672302,Domestic Gross (US),,,,,
1997,tt0120338,Titanic,ok,PASS,200000000,2185672302,International Gross,,,,,
2007,tt0453556,TMNT,notalk,FAIL,35000000,54149098,Domestic Gross (US),,,,,
2007,tt0453556,TMNT,notalk,FAIL,35000000,96096018,International Gross,,,,,
2012,tt1859650,To Rome With Love,men,FAIL,21500000,16684352,Domestic Gross (US),,,,,
2012,tt1859650,To Rome With Love,men,FAIL,21500000,74363777,International Gross,,,,,
1993,tt0108358,Tombstone,ok,PASS,25000000,56505065,Domestic Gross (US),,,,,
1993,tt0108358,Tombstone,ok,PASS,25000000,56505065,International Gross,,,,,
1982,tt0084805,Tootsie,notalk,FAIL,15000000,177200000,Domestic Gross (US),,,,,
1982,tt0084805,Tootsie,notalk,FAIL,15000000,177200000,International Gross,,,,,
1986,tt0092099,Top Gun,men,FAIL,15000000,179800601,Domestic Gross (US),,,,,
1986,tt0092099,Top Gun,men,FAIL,15000000,356800601,International Gross,,,,,
1999,tt0151568,Topsy-Turvy,ok,PASS,20000000,6201757,Domestic Gross (US),,,,,
1999,tt0151568,Topsy-Turvy,ok,PASS,20000000,6201757,International Gross,,,,,
2012,tt1386703,Total Recall,notalk,FAIL,125000000,58877969,Domestic Gross (US),,,,,
2012,tt1386703,Total Recall,notalk,FAIL,125000000,198615996,International Gross,,,,,
1990,tt0100802,Total Recall,notalk,FAIL,125000000,58877969,Domestic Gross (US),,,,,
1990,tt0100802,Total Recall,notalk,FAIL,125000000,198615996,International Gross,,,,,
2011,tt0471042,Tower Heist,notalk,FAIL,85000000,78046570,Domestic Gross (US),,,,,
2011,tt0471042,Tower Heist,notalk,FAIL,85000000,153470352,International Gross,,,,,
1995,tt0114709,Toy Story,notalk,FAIL,30000000,191780865,Domestic Gross (US),,,,,
1995,tt0114709,Toy Story,notalk,FAIL,30000000,364530148,International Gross,,,,,
1999,tt0120363,Toy Story 2,notalk,FAIL,90000000,245852179,Domestic Gross (US),,,,,
1999,tt0120363,Toy Story 2,notalk,FAIL,90000000,511358276,International Gross,,,,,
2010,tt0435761,Toy Story 3,dubious,FAIL,200000000,415004880,Domestic Gross (US),,,,,
2010,tt0435761,Toy Story 3,dubious,FAIL,200000000,1063759456,International Gross,,,,,
2001,tt0139654,Training Day,notalk,FAIL,45000000,76261036,Domestic Gross (US),,,,,
2001,tt0139654,Training Day,notalk,FAIL,45000000,104505362,International Gross,,,,,
1996,tt0117951,Trainspotting,men,FAIL,3100000,16501785,Domestic Gross (US),,,,,
1996,tt0117951,Trainspotting,men,FAIL,3100000,24000785,International Gross,,,,,
2013,tt1924429,Trance,nowomen,FAIL,16000000,2322593,Domestic Gross (US),,,,,
2013,tt1924429,Trance,nowomen,FAIL,16000000,22594052,International Gross,,,,,
2005,tt0407265,Transamerica,ok,PASS,1000000,9015303,Domestic Gross (US),,,,,
2005,tt0407265,Transamerica,ok,PASS,1000000,16553163,International Gross,,,,,
2007,tt0418279,Transformers,notalk,FAIL,151000000,319246193,Domestic Gross (US),,,,,
2007,tt0418279,Transformers,notalk,FAIL,151000000,708272592,International Gross,,,,,
2011,tt1399103,Transformers: Dark of the Moon,ok,PASS,195000000,352390543,Domestic Gross (US),,,,,
2011,tt1399103,Transformers: Dark of the Moon,ok,PASS,195000000,1123794076,International Gross,,,,,
2009,tt1055369,Transformers: Revenge of the Fallen,ok,PASS,210000000,402111870,Domestic Gross (US),,,,,
2009,tt1055369,Transformers: Revenge of the Fallen,ok,PASS,210000000,836519699,International Gross,,,,,
2008,tt0800241,Transsiberian,ok,PASS,15000000,2203641,Domestic Gross (US),,,,,
2008,tt0800241,Transsiberian,ok,PASS,15000000,6379575,International Gross,,,,,
2002,tt0133240,Treasure Planet,notalk,FAIL,100000000,38120554,Domestic Gross (US),,,,,
2002,tt0133240,Treasure Planet,notalk,FAIL,100000000,91800000,International Gross,,,,,
1990,tt0100814,Tremors,ok,PASS,10000000,16667084,Domestic Gross (US),,,,,
1990,tt0100814,Tremors,ok,PASS,10000000,16667084,International Gross,,,,,
2005,tt0423409,Tristram Shandy: A Cock and Bull Story,men,FAIL,4750000,1253413,Domestic Gross (US),,,,,
2005,tt0423409,Tristram Shandy: A Cock and Bull Story,men,FAIL,4750000,3061763,International Gross,,,,,
1982,tt0084827,TRON,nowomen,FAIL,17000000,26918576,Domestic Gross (US),,,,,
1982,tt0084827,TRON,nowomen,FAIL,17000000,26918576,International Gross,,,,,
2010,tt1104001,Tron Legacy,notalk,FAIL,200000000,172062763,Domestic Gross (US),,,,,
2010,tt1104001,Tron Legacy,notalk,FAIL,200000000,397562763,International Gross,,,,,
1989,tt0098519,Troop Beverly Hills,ok,PASS,18000000,7190505,Domestic Gross (US),,,,,
1989,tt0098519,Troop Beverly Hills,ok,PASS,18000000,7190505,International Gross,,,,,
2007,tt0861739,Tropa de Elite,ok,PASS,6537890,8744,Domestic Gross (US),,,,,
2007,tt0861739,Tropa de Elite,ok,PASS,6537890,14319195,International Gross,,,,,
2008,tt0942385,Tropic Thunder,nowomen,FAIL,90000000,110461307,Domestic Gross (US),,,,,
2008,tt0942385,Tropic Thunder,nowomen,FAIL,90000000,188163455,International Gross,,,,,
2004,tt0332452,Troy,notalk,FAIL,150000000,133298577,Domestic Gross (US),,,,,
2004,tt0332452,Troy,notalk,FAIL,150000000,484161265,International Gross,,,,,
2010,tt1403865,True Grit,ok,PASS,35000000,171243005,Domestic Gross (US),,,,,
2010,tt1403865,True Grit,ok,PASS,35000000,252276928,International Gross,,,,,
1994,tt0111503,True Lies,notalk,FAIL,100000000,146282411,Domestic Gross (US),,,,,
1994,tt0111503,True Lies,notalk,FAIL,100000000,365300000,International Gross,,,,,
2002,tt0283084,Tuck Everlasting,ok,PASS,15000000,19161999,Domestic Gross (US),,,,,
2002,tt0283084,Tuck Everlasting,ok,PASS,15000000,19344615,International Gross,,,,,
2010,tt1465522,Tucker and Dale vs Evil,ok,PASS,5000000,223838,Domestic Gross (US),,,,,
2010,tt1465522,Tucker and Dale vs Evil,ok,PASS,5000000,5476793,International Gross,,,,,
2013,tt1860353,Turbo,dubious,FAIL,135000000,83028130,Domestic Gross (US),,,,,
2013,tt1860353,Turbo,dubious,FAIL,135000000,283828130,International Gross,,,,,
1995,tt0114746,Twelve Monkeys,notalk,FAIL,29000000,57141459,Domestic Gross (US),,,,,
1995,tt0114746,Twelve Monkeys,notalk,FAIL,29000000,168841459,International Gross,,,,,
2008,tt1099212,Twilight,ok,PASS,37000000,192769854,Domestic Gross (US),,,,,
2008,tt1099212,Twilight,ok,PASS,37000000,397923934,International Gross,,,,,
1988,tt0096320,Twins,men,FAIL,15000000,111936388,Domestic Gross (US),,,,,
1988,tt0096320,Twins,men,FAIL,15000000,216600000,International Gross,,,,,
1996,tt0117998,Twister,ok,PASS,88000000,241888385,Domestic Gross (US),,,,,
1996,tt0117998,Twister,ok,PASS,88000000,495900000,International Gross,,,,,
2002,tt0313737,Two Weeks Notice,ok,PASS,60000000,93354918,Domestic Gross (US),,,,,
2002,tt0313737,Two Weeks Notice,ok,PASS,60000000,199043309,International Gross,,,,,
1989,tt0098546,UHF,notalk,FAIL,5000000,6157157,Domestic Gross (US),,,,,
1989,tt0098546,UHF,notalk,FAIL,5000000,6157157,International Gross,,,,,
2006,tt0370032,Ultraviolet,notalk,FAIL,30000000,18522064,Domestic Gross (US),,,,,
2006,tt0370032,Ultraviolet,notalk,FAIL,30000000,20722064,International Gross,,,,,
2000,tt0217869,Unbreakable,nowomen,FAIL,73243106,94999143,Domestic Gross (US),,,,,
2000,tt0217869,Unbreakable,nowomen,FAIL,73243106,248099143,International Gross,,,,,
2003,tt0339840,Undead,ok,PASS,750000,41196,Domestic Gross (US),,,,,
2003,tt0339840,Undead,ok,PASS,750000,229250,International Gross,,,,,
2003,tt0320691,Underworld,dubious,FAIL,22000000,51970690,Domestic Gross (US),,,,,
2003,tt0320691,Underworld,dubious,FAIL,22000000,95708457,International Gross,,,,,
2012,tt1496025,Underworld: Awakening,ok,PASS,70000000,62321039,Domestic Gross (US),,,,,
2012,tt1496025,Underworld: Awakening,ok,PASS,70000000,160379930,International Gross,,,,,
2010,tt0477080,Unstoppable,dubious,FAIL,95000000,81562942,Domestic Gross (US),,,,,
2010,tt0477080,Unstoppable,dubious,FAIL,95000000,169511609,International Gross,,,,,
2009,tt1049413,Up,notalk,FAIL,175000000,293004164,Domestic Gross (US),,,,,
2009,tt1049413,Up,notalk,FAIL,175000000,731542621,International Gross,,,,,
2009,tt1193138,Up in the Air,men,FAIL,30000000,83823381,Domestic Gross (US),,,,,
2009,tt1193138,Up in the Air,men,FAIL,30000000,166842739,International Gross,,,,,
1998,tt0146336,Urban Legend,ok,PASS,14000000,38116707,Domestic Gross (US),,,,,
1998,tt0146336,Urban Legend,ok,PASS,14000000,72571864,International Gross,,,,,
2000,tt0182508,Urbania,notalk,FAIL,225000,1032075,Domestic Gross (US),,,,,
2000,tt0182508,Urbania,notalk,FAIL,225000,1032075,International Gross,,,,,
2005,tt0434409,V for Vendetta,ok,PASS,50000000,70511035,Domestic Gross (US),,,,,
2005,tt0434409,V for Vendetta,ok,PASS,50000000,129231542,International Gross,,,,,
2001,tt0242998,Valentine,men,FAIL,10000000,20384136,Domestic Gross (US),,,,,
2001,tt0242998,Valentine,men,FAIL,10000000,20384136,International Gross,,,,,
2010,tt0817230,Valentine&#39;s Day,ok,PASS,52000000,110485654,Domestic Gross (US),,,,,
2010,tt0817230,Valentine&#39;s Day,ok,PASS,52000000,217569328,International Gross,,,,,
2008,tt0985699,Valkyrie,notalk,FAIL,90000000,83077762,Domestic Gross (US),,,,,
2008,tt0985699,Valkyrie,notalk,FAIL,90000000,203902107,International Gross,,,,,
1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,FAIL,20000000,20268825,Domestic Gross (US),,,,,
1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,FAIL,20000000,20268825,International Gross,,,,,
2004,tt0338526,Van Helsing,ok,PASS,170000000,120150546,Domestic Gross (US),,,,,
